公司統一編號,分公司統一編號,分公司名稱,分公司地址,分公司狀態,緯度,經度,cos緯度,sin緯度,cos經度,sin經度
22555003,70815561,台北縣第五二四分公司,新北市蘆洲區民義街六十八巷二、六號一樓,3,25.089812,121.473007,0.9056442133519866,0.4240383930990934,-0.5220968137044516,0.8528862275354545
22555003,70815577,台北縣第五二五分公司,新北市八里區中華路二段562號1樓、560巷1號1樓,1,25.1449562,121.3987532,0.9052356791220617,0.4249098318989804,-0.5209910577988085,0.8535621346414557
22555003,70815582,台北縣第五二六分公司,新北市中和區員山里中山路3段108號1樓,1,25.0061179,121.476633,0.9062626557494036,0.422715032609485,-0.5221507881085271,0.8528531845972342
22555003,70815871,桃園縣第二五六分公司,桃園市楊梅區中興路一七八、一八０號一樓,3,24.9144047,121.1864407,0.9069381332477257,0.4212638394891386,-0.5178245691280836,0.8554868295931356
22555003,70815886,台北縣第五二九分公司,新北市土城區中山路六十一號一樓,3,24.9640235,121.4248138,0.9065729739021049,0.42204910021263337,-0.521379240890256,0.8533250770771361
22555003,70815892,台北縣第五三０分公司,新北市樹林區中洲街51巷1號,1,24.9709407,121.3966153,0.9065220141875698,0.422158545801588,-0.5209592081358304,0.8535815739918995
22555003,70815909,台北縣第五二七分公司,新北市淡水區淡金路三段二號二樓,1,25.1973583,121.4465491,0.9048466826387843,0.4257375728281299,-0.5217029144101146,0.8531272291375962
22555003,70815915,台北縣第五二八分公司,新北市新店區安康路三段四十一號一樓,1,24.9528143,121.4929484,0.9066555251607559,0.4218717325153156,-0.522393623232505,0.8527044636953741
22555003,70816040,桃園縣第二五七分公司,桃園市龍潭區福源路一二三號,3,24.8630468,121.19349,0.9073153747793353,0.4204507232590215,-0.5179298187431379,0.855423113351925
22555003,70816055,台中市第一九九分公司,臺中市北屯區瀋陽路一段一一三號一樓,3,24.1742106,120.6788783,0.9123045342017844,0.4095124379977551,-0.5102259045276123,0.8600404213459852
22555003,70816061,台中市第一九八分公司,臺中市中區成功路271號1樓、興中街68號1樓,1,24.1437435,120.6793228,0.9125221639440229,0.4090272610852703,-0.5102325766959778,0.8600364629933914
22555003,70816077,金門縣第七分公司,金門縣金城鎮東門里民族路七號一樓,1,24.4308851,118.3212911,0.9104608459343076,0.41359527079088426,-0.47441536151229086,0.8803011216402955
22555003,70816082,宜蘭縣第四十一分公司,宜蘭縣蘇澳鎮蘇花路二段328號1樓,1,24.4650068,121.8023256,0.9102143736175289,0.4141374096360404,-0.5269902916775857,0.8498713034792815
22555003,70816098,台北市第一七三分公司,臺北市中山區林森北路310巷10號1樓、中山北路二段59巷55、55-1、55-2、55-3、55-4、57、59號1樓,1,25.055897,121.525326,0.9058950550521352,0.42350224229877326,-0.5228753994442336,0.852409125159998
22555003,70816273,台北市第四六六分公司,臺北市大同區南京西路一二七號一樓,1,25.052685,121.520391,0.9059187951539941,0.4234514571786662,-0.522801977803228,0.8524541583012151
22555003,70816288,台北縣第五三一分公司,新北市三芝區北勢子42之11號1樓,1,25.2519202,121.4716228,0.9044408490017589,0.42659905140187254,-0.522076208803782,0.8528988405438653
22555003,70816294,桃園縣第二五八分公司,桃園市觀音區成功路1段525、527、529號1樓,1,25.054724,121.125122,0.9059037251017811,0.4234836960813445,-0.5169087194517282,0.8560405222621033
22555003,70816301,彰化縣第五十三分公司,彰化縣北斗鎮中華路205號1樓,1,23.8729628,120.5237086,0.9144450349529857,0.4047101160705436,-0.5078948557270572,0.8614190707930675
22555003,70816317,台南縣第一二一分公司,臺南市安定區蘇厝二九三之六十八號一樓,3,23.1247519,120.2509866,0.9196519210174339,0.3927344448465701,-0.5037888517158319,0.8638268303814391
22555003,70816323,台南市第八十三分公司,臺南市南區金華路1段554、556號1樓,3,22.9748678,120.1909949,0.920676155053062,0.3903273209970192,-0.5028841035189253,0.8643538502418826
22555003,70816560,台北市第五０四分公司,臺北市士林區福港街246、248號1樓,1,25.0871557,121.5177574,0.9056638712993621,0.42399640590817805,-0.5227627942030906,0.8524781879889815
22555003,70816576,台南市第一一三分公司,臺南市北區北門里北門路二段七十七號一樓,3,23.0121178,120.2164659,0.9204221949872547,0.3909258023907401,-0.5032683047507028,0.8641302062961077
22555003,70816581,高雄市第三九○分公司,高雄市大社區保社里旗楠路71號1樓,1,22.74714,120.3454557,0.922220273747011,0.3866649281871685,-0.5052124412329838,0.8629950111231286
22555003,70816956,台北縣第四十四分公司,新北市中和區景安路一四０號一樓,3,24.9939671,121.4993393,0.9063522811664476,0.42252283065460106,-0.5224887325546314,0.8526461894323195
22555003,70816962,桃園縣第二五九分公司,桃園市中壢區中園路二段138、140號一樓,1,24.9923669,121.2342831,0.9063640813511402,0.42249751719566797,-0.518538726356837,0.8550541440565208
22555003,70817569,台中市第二００分公司,臺中市西屯區大墩路966號1樓,1,24.158314,120.651689,0.9124181174978527,0.4092593051619896,-0.5098177210987346,0.86028244853286
22555003,70817575,台中市第一七三分公司,臺中市大雅區民生路三段523號1樓,1,24.2358012,120.6669128,0.9118637982042473,0.41049289095491487,-0.5100462848215606,0.8601469568275665
22555003,70817580,台中市第二八二分公司,臺中市新社區中興嶺170-2號1樓,1,24.2082028,120.7902137,0.9120614198379492,0.4100536141081849,-0.5118961443404096,0.8590473429383404
22555003,70817596,台北市第五０五分公司,臺北市內湖區西康里瑞光路五八三巷二十七號一樓,1,25.0760766,121.5754364,0.905745841183985,0.42382127268214764,-0.523620709122213,0.8519514968461237
22555003,70817603,台北市第五０六分公司,臺北市萬華區西園路一段三一四-二號一樓,3,25.0370944,121.4994528,0.9060339858480726,0.4232049343855228,-0.5224904216019677,0.8526451544072704
22555003,70817815,台北縣第一五五分公司,新北市新莊區中原路201、203號1樓,1,25.0542544,121.4513432,0.9059071959717477,0.42347627122024856,-0.5217742961531034,0.8530835737921189
22555003,70817821,桃園縣第二六０分公司,桃園市蘆竹區南崁路九十二號,3,25.045837,121.2958105,0.905969399663803,0.4233431786066813,-0.519456631974873,0.8544968153816147
22555003,70817836,屏東縣第十七分公司,屏東縣枋寮鄉安樂村中山路143、145、147號1樓,1,22.3642568,120.596582,0.924783579312619,0.3804935366517294,-0.5089900669744433,0.8607723925181103
22555003,70818173,台北縣第三四八分公司,新北市樹林區獇寮里臺北縣樹林市  寮里保安街二段二九三之一號一樓,3,25.0036081,121.4145233,0.9062811716048519,0.42267533402664625,-0.5212259726470951,0.853418704645082
22555003,70818188,高雄市第一三九分公司,高雄市前鎮區草衙里草衙二路407、409、411號1樓,1,22.578973,120.322327,0.9233511876271375,0.3839564875185139,-0.5048640331865972,0.8631988809043734
22555003,70818194,高雄市第一四二分公司,高雄市三民區寶國里義華路一七一號一樓,1,22.6428224,120.3403105,0.9229227400883852,0.38498521507682215,-0.5051349416566135,0.8630403760645093
22555003,70819089,台北縣第五三二分公司,新北市永和區福和路121號1、2樓,1,25.0077645,121.5217121,0.9062505071405335,0.42274107714714193,-0.5228216331641528,0.8524421035446149
22555003,70819932,基隆市第三十三分公司,基隆市安樂區麥金路四二九、四二九之一、四三一之二號一樓,3,25.124914,121.7190334,0.9053842582061452,0.4245931523146695,-0.5257542576932307,0.8506365031653885
22555003,70819948,台南市第七十九分公司,臺南市永康區永康里23鄰中山南路537號,1,23.023957,120.252807,0.9203413971586445,0.39111598366223055,-0.5038162969448896,0.8638108235792944
